@relation 'trainingData-weka.filters.unsupervised.attribute.Remove-R2-6,8,10,13'

@attribute age numeric
@attribute housing {yes,no}
@attribute contact {unknown,cellular,telephone}
@attribute month {may,jun,jul,aug,oct,nov,dec,jan,feb,mar,apr,sep}
@attribute duration numeric
@attribute pdays numeric
@attribute previous numeric
@attribute poutcome {unknown,failure,other,success}
@attribute termDeposit {no,yes}

@data
32,yes,unknown,jun,1336,-1,0,unknown,yes
31,yes,unknown,jun,173,-1,0,unknown,no
33,no,unknown,jun,735,-1,0,unknown,no
36,yes,unknown,jun,25,-1,0,unknown,no
57,yes,unknown,jun,145,-1,0,unknown,no
36,yes,unknown,jun,622,-1,0,unknown,no
41,yes,unknown,jun,89,-1,0,unknown,no
45,yes,unknown,jun,71,-1,0,unknown,no
48,yes,unknown,jun,407,-1,0,unknown,no
29,yes,unknown,jun,250,-1,0,unknown,no
45,yes,unknown,jun,633,-1,0,unknown,yes
51,yes,unknown,jun,28,-1,0,unknown,no
38,yes,unknown,jun,1138,-1,0,unknown,no
59,yes,unknown,jun,107,-1,0,unknown,no
46,yes,unknown,jun,242,-1,0,unknown,no
49,yes,unknown,jun,96,-1,0,unknown,no
33,yes,unknown,jun,66,-1,0,unknown,no
34,yes,unknown,jun,131,-1,0,unknown,no
42,yes,unknown,jun,46,-1,0,unknown,no
49,yes,unknown,jun,213,-1,0,unknown,no
24,yes,unknown,jun,1242,-1,0,unknown,yes
48,yes,unknown,jun,109,-1,0,unknown,no
43,yes,unknown,jun,75,-1,0,unknown,no
44,yes,unknown,jun,89,-1,0,unknown,no
52,no,unknown,jun,103,-1,0,unknown,no
54,yes,unknown,jun,71,-1,0,unknown,no
43,yes,unknown,jun,406,-1,0,unknown,no
36,yes,unknown,jun,38,-1,0,unknown,no
41,yes,unknown,jun,166,-1,0,unknown,no
31,yes,unknown,jun,67,-1,0,unknown,no
33,yes,unknown,jun,121,-1,0,unknown,no
33,yes,unknown,jun,1141,-1,0,unknown,yes
37,yes,unknown,jun,125,-1,0,unknown,no
27,yes,unknown,jun,313,-1,0,unknown,no
22,yes,unknown,jun,18,-1,0,unknown,no
28,yes,unknown,jun,237,-1,0,unknown,no
59,no,unknown,jun,265,-1,0,unknown,no
51,yes,unknown,jun,84,-1,0,unknown,no
23,yes,unknown,jun,299,-1,0,unknown,no
29,yes,unknown,jun,578,-1,0,unknown,yes
60,yes,unknown,jun,142,-1,0,unknown,no
27,yes,unknown,jun,749,-1,0,unknown,no
28,yes,unknown,jun,102,-1,0,unknown,no
38,yes,unknown,jun,984,-1,0,unknown,yes
34,yes,unknown,jun,16,-1,0,unknown,no
29,yes,unknown,jun,215,-1,0,unknown,no
35,yes,unknown,jun,193,-1,0,unknown,no
28,yes,unknown,jun,386,-1,0,unknown,no
29,yes,unknown,jun,194,-1,0,unknown,no
57,yes,unknown,jun,91,-1,0,unknown,no
26,yes,unknown,jun,98,-1,0,unknown,no
27,yes,unknown,jun,132,-1,0,unknown,no
26,yes,unknown,jun,279,-1,0,unknown,no
36,yes,unknown,jun,347,-1,0,unknown,no
24,yes,unknown,jun,1045,-1,0,unknown,no
25,yes,unknown,jun,361,-1,0,unknown,no
24,yes,unknown,jun,204,-1,0,unknown,no
21,yes,unknown,jun,83,-1,0,unknown,no
25,yes,unknown,jun,105,-1,0,unknown,no
30,yes,unknown,jun,29,-1,0,unknown,no
27,yes,unknown,jun,355,-1,0,unknown,no
29,yes,unknown,jun,153,-1,0,unknown,no
26,yes,unknown,jun,87,-1,0,unknown,no
27,yes,unknown,jun,174,-1,0,unknown,no
25,yes,unknown,jun,605,-1,0,unknown,no
23,yes,unknown,jun,638,-1,0,unknown,yes
22,yes,unknown,jun,89,-1,0,unknown,no
27,yes,unknown,jun,216,-1,0,unknown,no
23,yes,unknown,jun,83,-1,0,unknown,no
24,yes,unknown,jun,69,-1,0,unknown,no
29,yes,unknown,jun,184,-1,0,unknown,no
25,yes,unknown,jun,301,-1,0,unknown,no
27,yes,unknown,jun,236,-1,0,unknown,no
30,no,unknown,jun,276,-1,0,unknown,no
29,yes,unknown,jun,182,-1,0,unknown,no
21,no,unknown,jun,139,-1,0,unknown,no
30,yes,unknown,jun,48,-1,0,unknown,no
29,yes,unknown,jun,377,-1,0,unknown,no
48,yes,unknown,jun,357,-1,0,unknown,no
25,no,unknown,jun,264,-1,0,unknown,no
28,yes,unknown,jun,121,-1,0,unknown,no
29,yes,unknown,jun,235,-1,0,unknown,no
26,yes,unknown,jun,90,-1,0,unknown,no
24,yes,unknown,jun,283,-1,0,unknown,no
27,yes,unknown,jun,767,-1,0,unknown,yes
27,no,unknown,jun,123,-1,0,unknown,no
28,yes,unknown,jun,236,-1,0,unknown,no
52,yes,unknown,jun,104,-1,0,unknown,no
27,yes,unknown,jun,324,-1,0,unknown,no
27,yes,unknown,jun,525,-1,0,unknown,yes
22,yes,unknown,jun,525,-1,0,unknown,no
23,yes,unknown,jun,217,-1,0,unknown,no
29,yes,unknown,jun,563,-1,0,unknown,yes
29,yes,unknown,jun,433,-1,0,unknown,no
37,yes,unknown,jun,52,-1,0,unknown,no
51,yes,unknown,jun,149,-1,0,unknown,no
29,yes,unknown,jun,402,-1,0,unknown,no
26,yes,unknown,jun,357,-1,0,unknown,no
30,no,unknown,jun,140,-1,0,unknown,no
31,no,unknown,jun,171,-1,0,unknown,no
30,no,unknown,jun,219,-1,0,unknown,no
30,yes,unknown,jun,1449,-1,0,unknown,yes
32,yes,unknown,jun,257,-1,0,unknown,no
47,yes,unknown,jun,79,-1,0,unknown,no
27,yes,unknown,jun,103,-1,0,unknown,no
26,yes,unknown,jun,833,-1,0,unknown,no
40,yes,unknown,jun,97,-1,0,unknown,no
28,yes,unknown,jun,205,-1,0,unknown,no
27,yes,unknown,jun,344,-1,0,unknown,no
57,yes,unknown,jun,272,-1,0,unknown,no
32,yes,unknown,jun,204,-1,0,unknown,no
38,yes,unknown,jun,213,-1,0,unknown,no
36,yes,unknown,jun,159,-1,0,unknown,no
45,no,unknown,jun,153,-1,0,unknown,no
30,yes,unknown,jun,29,-1,0,unknown,no
39,yes,unknown,jun,38,-1,0,unknown,no
24,yes,unknown,jun,654,-1,0,unknown,no
29,yes,unknown,jun,139,-1,0,unknown,no
35,yes,unknown,jun,81,-1,0,unknown,no
28,yes,unknown,jun,174,-1,0,unknown,no
50,yes,unknown,jun,142,-1,0,unknown,no
41,yes,unknown,jun,393,-1,0,unknown,no
58,yes,unknown,jun,763,-1,0,unknown,no
33,yes,unknown,jun,99,-1,0,unknown,no
35,yes,unknown,jun,85,-1,0,unknown,no
29,yes,unknown,jun,187,-1,0,unknown,no
29,yes,unknown,jun,188,-1,0,unknown,no
29,yes,unknown,jun,113,-1,0,unknown,no
28,yes,unknown,jun,201,-1,0,unknown,no
26,yes,unknown,jun,264,-1,0,unknown,no
26,yes,unknown,jun,23,-1,0,unknown,no
26,no,unknown,jun,95,-1,0,unknown,no
47,yes,unknown,jun,69,-1,0,unknown,no
49,yes,unknown,jun,84,-1,0,unknown,no
52,yes,unknown,jun,324,-1,0,unknown,no
39,yes,unknown,jun,608,-1,0,unknown,no
41,yes,unknown,jun,144,-1,0,unknown,no
28,yes,unknown,jun,298,-1,0,unknown,no
53,no,unknown,jun,1224,-1,0,unknown,no
29,no,unknown,jun,134,-1,0,unknown,no
49,yes,unknown,jun,245,-1,0,unknown,no
29,yes,unknown,jun,121,-1,0,unknown,no
27,yes,unknown,jun,49,-1,0,unknown,no
28,yes,unknown,jun,606,-1,0,unknown,no
44,yes,unknown,jun,184,-1,0,unknown,no
29,yes,unknown,jun,106,-1,0,unknown,no
29,yes,unknown,jun,249,-1,0,unknown,no
46,yes,unknown,jun,92,-1,0,unknown,no
25,yes,unknown,jun,404,-1,0,unknown,no
37,yes,unknown,jun,207,-1,0,unknown,no
29,yes,unknown,jun,135,-1,0,unknown,no
35,yes,unknown,jun,141,-1,0,unknown,no
50,yes,unknown,jun,117,-1,0,unknown,no
28,yes,unknown,jun,14,-1,0,unknown,no
37,yes,unknown,jun,174,-1,0,unknown,no
57,yes,unknown,jun,235,-1,0,unknown,no
28,yes,unknown,jun,285,-1,0,unknown,no
32,yes,unknown,jun,112,-1,0,unknown,no
30,yes,unknown,jun,99,-1,0,unknown,no
33,yes,unknown,jun,132,-1,0,unknown,no
33,yes,unknown,jun,151,-1,0,unknown,no
47,yes,unknown,jun,163,-1,0,unknown,no
37,yes,unknown,jun,135,-1,0,unknown,no
26,yes,unknown,jun,329,-1,0,unknown,no
40,yes,unknown,jun,126,-1,0,unknown,no
30,yes,unknown,jun,126,-1,0,unknown,no
31,yes,unknown,jun,119,-1,0,unknown,no
50,yes,unknown,jun,192,-1,0,unknown,no
28,yes,unknown,jun,341,-1,0,unknown,no
51,yes,unknown,jun,17,-1,0,unknown,no
49,no,unknown,jun,167,-1,0,unknown,no
36,yes,unknown,jun,84,-1,0,unknown,no
39,yes,unknown,jun,341,-1,0,unknown,no
33,yes,unknown,jun,244,-1,0,unknown,no
40,yes,unknown,jun,423,-1,0,unknown,no
50,yes,unknown,jun,170,-1,0,unknown,no
29,yes,unknown,jun,87,-1,0,unknown,no
43,yes,unknown,jun,227,-1,0,unknown,no
36,yes,unknown,jun,34,-1,0,unknown,no
29,yes,unknown,jun,169,-1,0,unknown,no
54,yes,unknown,jun,392,-1,0,unknown,no
42,yes,unknown,jun,46,-1,0,unknown,no
49,yes,unknown,jun,39,-1,0,unknown,no
39,yes,unknown,jun,112,-1,0,unknown,no
33,yes,unknown,jun,36,-1,0,unknown,no
29,yes,unknown,jun,69,-1,0,unknown,no
27,yes,unknown,jun,299,-1,0,unknown,no
34,yes,unknown,jun,729,-1,0,unknown,no
44,yes,unknown,jun,389,-1,0,unknown,no
39,yes,unknown,jun,229,-1,0,unknown,no
39,yes,unknown,jun,624,-1,0,unknown,no
27,yes,unknown,jun,216,-1,0,unknown,no
24,yes,unknown,jun,122,-1,0,unknown,no
27,yes,unknown,jun,172,-1,0,unknown,no
41,yes,unknown,jun,79,-1,0,unknown,no
59,no,unknown,jun,65,-1,0,unknown,no
29,yes,unknown,jun,361,-1,0,unknown,no
38,yes,unknown,jun,140,-1,0,unknown,no
36,yes,unknown,jun,382,-1,0,unknown,no
32,no,unknown,jun,175,-1,0,unknown,no
26,yes,unknown,jun,147,-1,0,unknown,no
32,yes,unknown,jun,292,-1,0,unknown,no
30,yes,unknown,jun,235,-1,0,unknown,no
29,yes,unknown,jun,570,-1,0,unknown,no
29,yes,unknown,jun,399,-1,0,unknown,no
52,no,unknown,jun,222,-1,0,unknown,no
44,no,unknown,jun,243,-1,0,unknown,no
55,no,unknown,jun,38,-1,0,unknown,no
35,no,unknown,jun,379,-1,0,unknown,no
59,no,unknown,jun,307,-1,0,unknown,no
41,no,unknown,jun,178,-1,0,unknown,no
56,no,unknown,jun,27,-1,0,unknown,no
43,no,unknown,jun,80,-1,0,unknown,no
56,yes,unknown,jun,75,-1,0,unknown,no
48,no,unknown,jun,168,-1,0,unknown,no
39,no,unknown,jun,179,-1,0,unknown,no
50,no,unknown,jun,504,-1,0,unknown,yes
35,no,unknown,jun,25,-1,0,unknown,no
46,no,unknown,jun,49,-1,0,unknown,no
40,yes,unknown,jun,83,-1,0,unknown,no
49,no,unknown,jun,773,-1,0,unknown,no
39,yes,unknown,jun,135,-1,0,unknown,no
56,no,unknown,jun,169,-1,0,unknown,no
33,yes,unknown,jun,400,-1,0,unknown,no
53,no,unknown,jun,827,-1,0,unknown,no
51,no,unknown,jun,112,-1,0,unknown,no
47,no,unknown,jun,124,-1,0,unknown,no
60,no,unknown,jun,124,-1,0,unknown,no
38,yes,unknown,jun,224,-1,0,unknown,no
38,no,unknown,jun,172,-1,0,unknown,no
38,no,unknown,jun,636,-1,0,unknown,no
59,no,unknown,jun,63,-1,0,unknown,no
59,no,unknown,jun,396,-1,0,unknown,no
37,yes,unknown,jun,487,-1,0,unknown,no
40,yes,unknown,jun,221,-1,0,unknown,no
51,no,unknown,jun,78,-1,0,unknown,no
46,no,unknown,jun,92,-1,0,unknown,no
59,no,unknown,jun,48,-1,0,unknown,no
49,no,unknown,jun,69,-1,0,unknown,no
35,yes,unknown,jun,78,-1,0,unknown,no
36,no,unknown,jun,131,-1,0,unknown,no
50,yes,unknown,jun,170,-1,0,unknown,no
52,no,unknown,jun,397,-1,0,unknown,no
51,no,unknown,jun,93,-1,0,unknown,no
36,no,unknown,jun,208,-1,0,unknown,yes
58,no,unknown,jun,133,-1,0,unknown,no
39,no,unknown,jun,133,-1,0,unknown,no
57,no,unknown,jun,21,-1,0,unknown,no
46,no,unknown,jun,47,-1,0,unknown,no
53,no,unknown,jun,89,-1,0,unknown,no
51,yes,unknown,jun,163,-1,0,unknown,no
30,yes,unknown,jun,142,-1,0,unknown,no
25,yes,unknown,jun,492,-1,0,unknown,no
40,yes,unknown,jun,327,-1,0,unknown,no
37,no,unknown,jun,323,-1,0,unknown,no
59,no,unknown,jun,812,-1,0,unknown,yes
55,yes,unknown,jun,99,-1,0,unknown,no
37,yes,unknown,jun,135,-1,0,unknown,no
48,no,unknown,jun,428,-1,0,unknown,no
37,yes,unknown,jun,202,-1,0,unknown,no
42,no,unknown,jun,271,-1,0,unknown,no
37,no,unknown,jun,232,-1,0,unknown,no
37,no,unknown,jun,56,-1,0,unknown,no
57,no,unknown,jun,67,-1,0,unknown,no
23,yes,unknown,jun,81,-1,0,unknown,no
44,no,unknown,jun,1167,-1,0,unknown,no
40,no,unknown,jun,647,-1,0,unknown,no
59,yes,unknown,jun,910,-1,0,unknown,yes
45,no,unknown,jun,65,-1,0,unknown,no
38,no,unknown,jun,21,-1,0,unknown,no
48,no,unknown,jun,292,-1,0,unknown,no
60,no,unknown,jun,85,-1,0,unknown,no
47,no,unknown,jun,60,-1,0,unknown,no
52,no,unknown,jun,132,-1,0,unknown,no
60,no,unknown,jun,60,-1,0,unknown,no
56,no,unknown,jun,179,-1,0,unknown,no
32,yes,unknown,jun,67,-1,0,unknown,no
26,yes,unknown,jun,166,-1,0,unknown,no
58,no,unknown,jun,133,-1,0,unknown,no
57,no,unknown,jun,331,-1,0,unknown,no
36,no,unknown,jun,174,-1,0,unknown,no
41,yes,unknown,jun,190,-1,0,unknown,no
51,no,unknown,jun,409,-1,0,unknown,no
42,no,unknown,jun,139,-1,0,unknown,no
45,no,unknown,jun,420,-1,0,unknown,no
37,yes,unknown,jun,247,-1,0,unknown,no
57,no,unknown,jun,90,-1,0,unknown,no
39,yes,unknown,jun,170,-1,0,unknown,no
37,no,unknown,jun,70,-1,0,unknown,no
39,no,unknown,jun,89,-1,0,unknown,no
50,no,unknown,jun,91,-1,0,unknown,no
37,no,unknown,jun,39,-1,0,unknown,no
37,no,unknown,jun,225,-1,0,unknown,no
46,no,unknown,jun,36,-1,0,unknown,no
47,no,unknown,jun,287,-1,0,unknown,no
42,yes,unknown,jun,627,-1,0,unknown,no
60,no,unknown,jun,428,-1,0,unknown,no
39,no,unknown,jun,104,-1,0,unknown,no
37,yes,unknown,jun,166,-1,0,unknown,no
37,yes,unknown,jun,42,-1,0,unknown,no
45,no,unknown,jun,452,-1,0,unknown,no
37,no,unknown,jun,22,-1,0,unknown,no
55,no,unknown,jun,272,-1,0,unknown,no
31,yes,unknown,jun,85,-1,0,unknown,no
55,no,unknown,jun,247,-1,0,unknown,no
46,yes,unknown,jun,508,-1,0,unknown,yes
56,no,unknown,jun,315,-1,0,unknown,no
35,no,unknown,jun,414,-1,0,unknown,no
44,yes,unknown,jun,202,-1,0,unknown,no
50,no,unknown,jun,107,-1,0,unknown,no
42,no,unknown,jun,285,-1,0,unknown,no
42,no,unknown,jun,257,-1,0,unknown,no
42,no,unknown,jun,90,-1,0,unknown,no
59,no,unknown,jun,150,-1,0,unknown,no
48,no,unknown,jun,86,-1,0,unknown,no
56,no,unknown,jun,108,-1,0,unknown,no
48,no,unknown,jun,560,-1,0,unknown,no
59,no,unknown,jun,153,-1,0,unknown,no
36,yes,unknown,jun,202,-1,0,unknown,no
44,yes,unknown,jun,127,-1,0,unknown,no
47,no,unknown,jun,265,-1,0,unknown,no
27,yes,unknown,jun,590,-1,0,unknown,yes
60,no,unknown,jun,126,-1,0,unknown,no
42,no,unknown,jun,48,-1,0,unknown,no
35,yes,unknown,jun,53,-1,0,unknown,no
45,no,unknown,jun,370,-1,0,unknown,no
60,no,unknown,jun,419,-1,0,unknown,no
53,no,unknown,jun,280,-1,0,unknown,no
37,no,unknown,jun,80,-1,0,unknown,no
54,no,unknown,jun,222,-1,0,unknown,no
39,no,unknown,jun,251,-1,0,unknown,no
42,yes,unknown,jun,237,-1,0,unknown,no
50,no,unknown,jun,1009,-1,0,unknown,no
47,no,unknown,jun,148,-1,0,unknown,no
38,no,unknown,jun,636,-1,0,unknown,yes
46,yes,unknown,jun,83,-1,0,unknown,no
39,yes,unknown,jun,164,-1,0,unknown,no
56,no,unknown,jun,103,-1,0,unknown,no
49,yes,unknown,jun,280,-1,0,unknown,no
61,no,unknown,jun,118,-1,0,unknown,no
45,no,unknown,jun,127,-1,0,unknown,no
32,yes,unknown,jun,426,-1,0,unknown,no
53,no,unknown,jun,152,-1,0,unknown,no
36,yes,unknown,jun,57,-1,0,unknown,no
37,yes,unknown,jun,227,-1,0,unknown,no
54,no,unknown,jun,115,-1,0,unknown,no
58,no,unknown,jun,307,-1,0,unknown,no
49,yes,unknown,jun,155,-1,0,unknown,no
41,yes,unknown,jun,245,-1,0,unknown,no
48,no,unknown,jun,489,-1,0,unknown,no
47,no,unknown,jun,761,-1,0,unknown,yes
41,no,unknown,jun,1053,-1,0,unknown,yes
37,yes,unknown,jun,66,-1,0,unknown,no
29,yes,unknown,jun,471,-1,0,unknown,no
29,yes,unknown,jun,562,-1,0,unknown,yes
30,yes,unknown,jun,113,-1,0,unknown,no
37,no,unknown,jun,447,-1,0,unknown,no
38,yes,unknown,jun,215,-1,0,unknown,no
60,no,unknown,jun,185,-1,0,unknown,no
39,yes,unknown,jun,620,-1,0,unknown,no
55,no,unknown,jun,139,-1,0,unknown,no
40,no,unknown,jun,18,-1,0,unknown,no
51,no,unknown,jun,23,-1,0,unknown,no
55,no,unknown,jun,348,-1,0,unknown,no
26,yes,unknown,jun,64,-1,0,unknown,no
38,no,unknown,jun,57,-1,0,unknown,no
38,no,unknown,jun,71,-1,0,unknown,no
43,no,unknown,jun,168,-1,0,unknown,no
36,no,unknown,jun,346,-1,0,unknown,no
48,no,unknown,jun,99,-1,0,unknown,no
38,yes,unknown,jun,237,-1,0,unknown,no
37,yes,unknown,jun,309,-1,0,unknown,no
58,no,unknown,jun,267,-1,0,unknown,no
38,no,unknown,jun,27,-1,0,unknown,no
37,yes,unknown,jun,511,-1,0,unknown,no
46,no,unknown,jun,170,-1,0,unknown,no
29,yes,unknown,jun,61,-1,0,unknown,no
39,no,unknown,jun,256,-1,0,unknown,no
41,yes,unknown,jun,87,-1,0,unknown,no
48,no,unknown,jun,1005,-1,0,unknown,no
39,no,unknown,jun,20,-1,0,unknown,no
48,no,unknown,jun,340,-1,0,unknown,no
36,no,unknown,jun,387,-1,0,unknown,no
37,no,unknown,jun,1084,-1,0,unknown,no
56,no,unknown,jun,140,-1,0,unknown,no
39,yes,unknown,jun,190,-1,0,unknown,no
50,no,unknown,jun,400,-1,0,unknown,no
48,no,unknown,jun,34,-1,0,unknown,no
59,no,unknown,jun,94,-1,0,unknown,no
50,no,unknown,jun,221,-1,0,unknown,no
36,yes,unknown,jun,563,-1,0,unknown,no
55,no,unknown,jun,40,-1,0,unknown,no
52,no,unknown,jun,85,-1,0,unknown,no
40,no,unknown,jun,128,-1,0,unknown,no
50,yes,unknown,jun,163,-1,0,unknown,no
52,no,unknown,jun,17,-1,0,unknown,no
40,yes,unknown,jun,59,-1,0,unknown,no
55,no,unknown,jun,49,-1,0,unknown,no
53,no,unknown,jun,138,-1,0,unknown,no
35,yes,unknown,jun,1865,-1,0,unknown,yes
24,yes,unknown,jun,622,-1,0,unknown,no
53,no,unknown,jun,91,-1,0,unknown,no
52,yes,unknown,jun,175,-1,0,unknown,no
44,no,unknown,jun,179,-1,0,unknown,no
39,yes,unknown,jun,181,-1,0,unknown,no
45,no,unknown,jun,181,-1,0,unknown,no
32,yes,unknown,jun,77,-1,0,unknown,no
37,no,unknown,jun,228,-1,0,unknown,no
59,no,unknown,jun,158,-1,0,unknown,no
35,yes,unknown,jun,247,-1,0,unknown,no
37,no,unknown,jun,1302,-1,0,unknown,no
45,yes,unknown,jun,127,-1,0,unknown,no
43,yes,unknown,jun,63,-1,0,unknown,no
42,yes,unknown,jun,517,-1,0,unknown,no
59,no,unknown,jun,86,-1,0,unknown,no
41,no,unknown,jun,333,-1,0,unknown,no
38,yes,unknown,jun,26,-1,0,unknown,no
38,yes,unknown,jun,57,-1,0,unknown,no
57,no,unknown,jun,127,-1,0,unknown,no
44,yes,unknown,jun,105,-1,0,unknown,no
33,yes,unknown,jun,101,-1,0,unknown,no
36,no,unknown,jun,152,-1,0,unknown,no
39,no,unknown,jun,97,-1,0,unknown,no
53,no,unknown,jun,92,-1,0,unknown,no
45,yes,unknown,jun,22,-1,0,unknown,no
50,yes,unknown,jun,494,-1,0,unknown,yes
39,yes,unknown,jun,138,-1,0,unknown,no
49,yes,unknown,jun,412,-1,0,unknown,no
30,yes,unknown,jun,955,-1,0,unknown,no
45,no,unknown,jun,1018,-1,0,unknown,yes
38,no,unknown,jun,90,-1,0,unknown,no
36,yes,unknown,jun,159,-1,0,unknown,no
30,yes,unknown,jun,94,-1,0,unknown,no
53,yes,unknown,jun,314,-1,0,unknown,no
36,yes,unknown,jun,74,-1,0,unknown,no
44,yes,unknown,jun,193,-1,0,unknown,no
58,yes,unknown,jun,53,-1,0,unknown,no
39,no,unknown,jun,231,-1,0,unknown,no
55,no,unknown,jun,353,-1,0,unknown,no
49,no,unknown,jun,19,-1,0,unknown,no
51,yes,unknown,jun,131,-1,0,unknown,no
39,yes,unknown,jun,102,-1,0,unknown,no
53,no,unknown,jun,150,-1,0,unknown,no
35,yes,unknown,jun,91,-1,0,unknown,no
37,yes,unknown,jun,869,-1,0,unknown,no
35,yes,unknown,jun,144,-1,0,unknown,no
38,no,unknown,jun,115,-1,0,unknown,no
35,yes,unknown,jun,884,-1,0,unknown,yes
26,yes,unknown,jun,209,-1,0,unknown,no
41,no,unknown,jun,85,-1,0,unknown,no
58,no,unknown,jun,295,-1,0,unknown,no
42,no,unknown,jun,323,-1,0,unknown,no
40,no,unknown,jun,648,-1,0,unknown,no
52,yes,unknown,jun,21,-1,0,unknown,no
51,no,unknown,jun,312,-1,0,unknown,no
46,no,unknown,jun,67,-1,0,unknown,no
29,yes,unknown,jun,18,-1,0,unknown,no
40,yes,unknown,jun,541,-1,0,unknown,no
36,yes,unknown,jun,221,-1,0,unknown,no
32,no,unknown,jun,231,-1,0,unknown,no
58,no,unknown,jun,82,-1,0,unknown,no
38,yes,unknown,jun,17,-1,0,unknown,no
46,yes,unknown,jun,214,-1,0,unknown,no
26,yes,unknown,jun,75,-1,0,unknown,no
37,no,unknown,jun,338,-1,0,unknown,no
57,no,unknown,jun,58,-1,0,unknown,no
28,yes,unknown,jun,718,-1,0,unknown,no
40,no,unknown,jun,160,-1,0,unknown,no
35,no,unknown,jun,240,-1,0,unknown,no
40,yes,unknown,jun,54,-1,0,unknown,no
39,no,unknown,jun,288,-1,0,unknown,no
34,yes,unknown,jun,131,-1,0,unknown,no
34,yes,unknown,jun,18,-1,0,unknown,no
38,no,unknown,jun,31,-1,0,unknown,no
55,no,unknown,jun,119,-1,0,unknown,no
44,yes,unknown,jun,173,-1,0,unknown,no
45,no,unknown,jun,87,-1,0,unknown,no
47,yes,unknown,jun,67,-1,0,unknown,no
46,no,unknown,jun,128,-1,0,unknown,no
51,no,unknown,jun,153,-1,0,unknown,no
59,no,unknown,jun,172,-1,0,unknown,no
39,yes,unknown,jun,451,-1,0,unknown,no
52,no,unknown,jun,96,-1,0,unknown,no
41,yes,unknown,jun,191,-1,0,unknown,no
42,yes,unknown,jun,939,-1,0,unknown,no
42,no,unknown,jun,486,-1,0,unknown,no
52,no,unknown,jun,234,-1,0,unknown,no
39,no,unknown,jun,210,-1,0,unknown,no
42,yes,unknown,jun,175,-1,0,unknown,no
38,yes,unknown,jun,124,-1,0,unknown,no
39,no,unknown,jun,372,-1,0,unknown,no
58,no,unknown,jun,179,-1,0,unknown,no
56,no,unknown,jun,463,-1,0,unknown,no
46,yes,unknown,jun,127,-1,0,unknown,no
60,no,unknown,jun,105,-1,0,unknown,no
48,no,unknown,jun,130,-1,0,unknown,no
39,yes,unknown,jun,53,-1,0,unknown,no
41,no,unknown,jun,178,-1,0,unknown,no
36,yes,unknown,jun,82,-1,0,unknown,no
32,no,unknown,jun,144,-1,0,unknown,no
37,no,unknown,jun,40,-1,0,unknown,no
51,no,unknown,jun,90,-1,0,unknown,no
32,yes,unknown,jun,164,-1,0,unknown,no
26,yes,unknown,jun,582,-1,0,unknown,no
38,no,unknown,jun,116,-1,0,unknown,no
36,no,unknown,jun,78,-1,0,unknown,no
39,no,unknown,jun,188,-1,0,unknown,no
39,no,unknown,jun,554,-1,0,unknown,yes
52,no,unknown,jun,118,-1,0,unknown,no
30,yes,unknown,jun,63,-1,0,unknown,no
25,yes,unknown,jun,246,-1,0,unknown,no
38,no,unknown,jun,361,-1,0,unknown,no
54,no,unknown,jun,94,-1,0,unknown,no
40,yes,unknown,jun,219,-1,0,unknown,no
37,no,unknown,jun,80,-1,0,unknown,no
39,no,unknown,jun,126,-1,0,unknown,no
33,yes,unknown,jun,447,-1,0,unknown,no
28,yes,unknown,jun,339,-1,0,unknown,no
27,yes,unknown,jun,220,-1,0,unknown,no
38,no,unknown,jun,79,-1,0,unknown,no
41,no,unknown,jun,339,-1,0,unknown,no
44,no,unknown,jun,18,-1,0,unknown,no
54,yes,unknown,jun,91,-1,0,unknown,no
39,no,unknown,jun,178,-1,0,unknown,no
51,no,unknown,jun,513,-1,0,unknown,no
38,yes,unknown,jun,84,-1,0,unknown,no
36,no,unknown,jun,351,-1,0,unknown,no
35,no,unknown,jun,19,-1,0,unknown,no
37,no,unknown,jun,334,-1,0,unknown,no
50,yes,unknown,jun,49,-1,0,unknown,no
38,yes,unknown,jun,50,-1,0,unknown,no
46,no,unknown,jun,135,-1,0,unknown,no
39,no,unknown,jun,101,-1,0,unknown,no
48,yes,unknown,jun,114,-1,0,unknown,no
38,no,unknown,jun,414,-1,0,unknown,no
58,no,unknown,jun,363,-1,0,unknown,no
31,yes,unknown,jun,431,-1,0,unknown,no
51,no,unknown,jun,110,-1,0,unknown,no
41,no,unknown,jun,113,-1,0,unknown,no
26,yes,unknown,jun,709,-1,0,unknown,yes
26,yes,unknown,jun,1276,-1,0,unknown,yes
28,yes,unknown,jun,161,-1,0,unknown,no
38,no,unknown,jun,189,-1,0,unknown,no
56,no,unknown,jun,420,-1,0,unknown,no
27,yes,unknown,jun,672,-1,0,unknown,no
48,no,unknown,jun,248,-1,0,unknown,no
56,no,unknown,jun,67,-1,0,unknown,no
41,yes,unknown,jun,80,-1,0,unknown,no
38,no,unknown,jun,194,-1,0,unknown,no
29,yes,unknown,jun,1994,-1,0,unknown,no
43,no,unknown,jun,153,-1,0,unknown,no
36,no,unknown,jun,250,-1,0,unknown,no
38,no,unknown,jun,81,-1,0,unknown,no
40,yes,unknown,jun,223,-1,0,unknown,no
58,no,unknown,jun,172,-1,0,unknown,no
47,no,unknown,jun,188,-1,0,unknown,no
60,no,unknown,jun,320,-1,0,unknown,no
37,no,unknown,jun,64,-1,0,unknown,no
58,yes,unknown,jun,134,-1,0,unknown,no
